0	-0.045	0	0	0	0	0.005	0.00981
1	-0.036	-0.5022751392	0	-3.13920981	0	0.005	0.00981
2	-0.027	-0.5022751392	0	-3.13920981	0	0.005	0.00981
3	-0.018	-0.5022751392	0	-3.13920981	0	0.005	0.00981
4	-0.009	-0.5022751392	0	-3.13920981	0	0.005	0.00981
5	0	-0.5022751392	0	-3.13920981	0	0.005	0.00981
6	0.009	-0.5022751392	0	-3.13920981	0	0.005	0.00981
7	0.018	-0.5022751392	0	-3.13920981	0	0.005	0.00981
8	0.027	-0.5022751392	0	-3.13920981	0	0.005	0.00981
9	0.036	-0.5022751392	0	-3.13920981	0	0.005	0.00981
